"","pol_knowledge","likelihood_vote","know1","know2","know3","know4","know5","know6","know7","know8","know9","know10","general_internet","election_internet","internet_skills","int_attch","int_post","int_blog","int_down","election_newspaper","election_tv","election_radio","female","highest_qual","tertiary_ed","country_birth","aust_born","age","income","rural_urban","interest_pol","age_cat","age_18_24","weight","know1_correct","know2_correct","know3_correct","know4_correct","know5_correct","know6_correct","know7_correct","know8_correct","know9_correct","know10_correct","income_quintiles"
"3693",8,3,1,1,2,2,2,2,5,2,3,3,1,5,4,1,1,1,1,4,2,2,1,3,1,1,1,59,14,5,2,5,0,2.47656218413761,1,1,1,0,1,1,0,1,1,1,4
"3694",3,5,1,1,1,2,1,3,5,5,3,5,1,5,3,1,1,NA,1,2,2,4,1,3,1,1,1,26,11,5,2,2,0,1.51268811426316,1,1,0,0,0,0,0,0,1,0,3
"3695",8,2,1,1,2,2,2,2,2,2,3,3,1,2,2,1,NA,NA,1,4,3,4,0,2,1,1,1,43,21,1,2,3,0,1.23909296970141,1,1,1,0,1,1,0,1,1,1,5
"3696",6,4,1,1,1,1,2,3,5,5,3,3,2,5,0,NA,NA,NA,NA,4,1,3,0,6,0,1,1,59,12,5,2,5,0,0.721383381080962,1,1,0,1,1,0,0,0,1,1,3
"3697",8,5,1,1,1,3,2,2,3,2,3,3,1,3,4,1,1,1,1,2,2,3,0,2,1,1,1,54,22,5,1,4,0,0.902854281931357,1,1,0,0,1,1,1,1,1,1,5
"3698",5,5,3,2,1,1,2,2,5,2,3,5,2,5,2,1,NA,NA,1,1,1,3,0,6,0,2,0,59,9,5,1,5,0,0.877532173518513,0,0,0,1,1,1,0,1,1,0,2
"3699",0,4,3,3,3,3,1,1,5,5,5,5,1,5,1,1,NA,NA,NA,3,3,3,1,3,1,1,1,37,19,4,2,3,0,1.17494724635864,0,0,0,0,0,0,0,0,0,0,5
"3700",2,3,1,1,1,3,1,3,5,5,5,5,1,5,4,1,1,1,1,4,3,2,1,1,0,NA,NA,19,15,1,3,1,1,1.62185228424566,1,1,0,0,0,0,0,0,0,0,4
"3701",7,5,1,1,2,1,1,3,3,5,3,3,1,3,1,NA,NA,NA,1,1,1,1,1,NA,NA,1,1,62,NA,4,1,5,0,0.67575718966282,1,1,1,1,0,0,1,0,1,1,NA
"3702",7,5,1,1,3,3,1,2,3,2,3,3,1,3,4,1,1,1,1,4,2,1,0,3,1,1,1,44,10,5,1,3,0,1.23909296970141,1,1,0,0,0,1,1,1,1,1,3
"3703",2,4,1,3,1,3,1,2,5,5,1,1,2,5,1,1,NA,NA,NA,2,3,3,1,NA,NA,1,1,18,16,5,3,1,1,1.62185228424566,1,0,0,0,0,1,0,0,0,0,4
"3704",7,5,1,1,2,1,2,3,3,5,3,5,4,3,1,1,NA,NA,NA,3,3,3,1,1,0,1,1,66,7,5,2,6,0,0.656202708305593,1,1,1,1,1,0,1,0,1,0,2
"3705",4,5,1,3,1,3,1,2,3,5,3,5,1,3,3,1,1,NA,1,3,1,4,0,3,1,1,1,24,11,5,1,1,1,1.71039658974573,1,0,0,0,0,1,1,0,1,0,3
"3706",6,4,1,3,2,2,1,3,3,2,3,3,1,3,3,1,1,NA,1,2,1,2,0,5,0,1,1,44,21,1,2,3,0,1.25427806042712,1,0,1,0,0,0,1,1,1,1,5
"3707",8,5,1,1,2,3,2,2,4,2,3,3,1,4,2,1,NA,NA,1,4,3,3,0,3,1,1,1,40,18,5,3,3,0,1.23909296970141,1,1,1,0,1,1,0,1,1,1,5
"3708",5,5,2,2,2,3,1,2,2,2,3,3,1,2,3,1,1,NA,1,2,1,2,1,1,0,1,1,59,20,5,2,5,0,0.578087639685856,0,0,1,0,0,1,0,1,1,1,5
"3709",3,5,3,1,3,2,1,1,3,5,3,1,1,3,4,1,1,1,1,4,3,3,1,1,0,1,1,50,20,5,3,4,0,0.856115060255718,0,1,0,0,0,0,1,0,1,0,5
"3710",3,4,3,3,3,3,2,3,5,2,3,5,1,5,1,1,NA,NA,NA,2,2,4,0,6,0,8,0,49,10,1,3,4,0,0.902854281931357,0,0,0,0,1,0,0,1,1,0,3
"3711",0,2,3,3,3,3,1,3,5,5,5,5,2,5,2,NA,1,NA,1,2,3,3,0,1,0,1,1,35,6,4,2,3,0,1.23909296970141,0,0,0,0,0,0,0,0,0,0,2
"3712",6,5,1,1,1,1,1,1,3,2,3,1,1,3,1,1,NA,NA,NA,3,2,4,1,1,0,1,1,45,15,4,2,4,0,0.856115060255718,1,1,0,1,0,0,1,1,1,0,4
"3713",4,3,2,1,1,1,1,1,2,2,3,5,2,2,1,1,NA,NA,NA,3,NA,3,0,6,0,1,1,61,13,2,2,5,0,0.877532173518513,0,1,0,1,0,0,0,1,1,0,4
"3714",0,4,3,3,3,3,3,3,5,5,5,5,1,5,3,1,1,NA,1,4,4,4,1,6,0,1,1,47,12,4,3,4,0,1.05419022534632,0,0,0,0,0,0,0,0,0,0,3
"3715",2,5,3,3,2,3,1,2,5,5,5,5,1,5,3,1,1,NA,1,3,1,4,1,7,0,1,1,60,5,3,1,5,0,0.684038597502665,0,0,1,0,0,1,0,0,0,0,2
"3716",0,5,3,3,3,3,1,3,5,5,5,5,7,5,0,NA,NA,NA,NA,4,1,2,0,6,0,1,1,74,4,3,1,6,0,0.592006605117606,0,0,0,0,0,0,0,0,0,0,1
"3717",4,5,1,3,1,2,2,1,5,2,5,3,1,5,3,1,1,NA,1,3,1,2,1,2,1,1,1,50,20,5,2,4,0,1.05419022534632,1,0,0,0,1,0,0,1,0,1,5
"3718",7,5,1,1,1,1,1,1,3,2,3,3,1,3,3,1,1,NA,1,2,2,2,1,5,0,1,1,60,6,3,1,5,0,0.684038597502665,1,1,0,1,0,0,1,1,1,1,2
"3719",5,4,3,3,3,1,2,3,3,2,5,3,3,3,1,1,NA,NA,NA,2,1,2,1,1,0,1,1,52,5,4,2,4,0,0.856115060255718,0,0,0,1,1,0,1,1,0,1,2
"3720",7,5,1,1,2,2,2,1,3,2,3,1,1,3,3,1,1,NA,1,3,1,2,0,3,1,1,1,63,13,5,1,5,0,0.721383381080962,1,1,1,0,1,0,1,1,1,0,4
"3721",5,4,1,1,2,3,1,3,NA,2,3,5,2,NA,1,1,NA,NA,NA,3,2,NA,0,6,0,3,0,66,7,4,2,6,0,0.700508608170592,1,1,1,0,0,0,NA,1,1,0,2
"3722",4,5,3,1,1,2,1,2,3,2,5,1,4,3,2,1,NA,NA,1,3,2,4,1,7,0,1,1,46,11,5,2,4,0,0.856115060255718,0,1,0,0,0,1,1,1,0,0,3
"3723",1,4,3,3,3,3,1,3,5,2,5,5,7,5,0,NA,NA,NA,NA,4,1,1,1,6,0,3,0,61,12,3,3,5,0,0.832103834077237,0,0,0,0,0,0,0,1,0,0,3
"3724",10,5,1,1,2,1,2,2,3,2,3,3,2,3,3,1,1,NA,1,3,1,2,0,7,0,3,0,65,12,3,2,6,0,0.692027803869837,1,1,1,1,1,1,1,1,1,1,3
"3725",3,3,1,3,2,2,1,3,3,5,5,5,1,3,2,1,1,NA,NA,4,4,4,0,3,1,1,1,32,11,5,4,2,0,1.57595926149554,1,0,1,0,0,0,1,0,0,0,3
"3726",2,5,1,3,3,2,1,1,5,1,3,5,1,5,4,1,1,1,1,1,3,2,0,6,0,NA,NA,26,19,4,1,2,0,1.57595926149554,1,0,0,0,0,0,0,0,1,0,5
"3727",3,5,1,1,3,3,2,3,1,5,5,5,2,1,3,1,1,NA,1,3,1,2,0,6,0,1,1,46,17,5,1,4,0,1.11174327273231,1,1,0,0,1,0,0,0,0,0,4
"3728",7,5,1,1,1,3,1,2,3,2,3,3,2,3,0,NA,NA,NA,NA,4,2,2,1,NA,NA,3,0,85,NA,NA,1,6,0,0.656202708305593,1,1,0,0,0,1,1,1,1,1,NA
"3729",7,4,1,1,2,2,1,2,4,2,3,3,1,4,4,1,1,1,1,3,4,2,1,1,0,1,1,36,9,5,3,3,0,1.17494724635864,1,1,1,0,0,1,0,1,1,1,2
"3730",8,5,1,1,2,NA,1,2,3,2,3,3,1,3,2,1,NA,NA,1,2,1,2,1,5,0,1,1,54,22,1,2,4,0,0.856115060255718,1,1,1,NA,0,1,1,1,1,1,5
"3731",4,5,1,1,3,3,1,1,3,2,5,5,2,3,0,NA,NA,NA,NA,2,1,NA,0,7,0,1,1,68,6,4,1,6,0,0.700508608170592,1,1,0,0,0,0,1,1,0,0,2
"3732",5,5,1,1,1,3,2,3,3,NA,3,1,4,3,0,NA,NA,NA,NA,1,1,NA,0,6,0,1,1,67,6,3,1,6,0,0.852138900920115,1,1,0,0,1,0,1,NA,1,0,2
"3733",3,4,1,1,1,3,1,1,5,2,5,5,1,5,4,1,1,1,1,3,3,3,1,2,1,1,1,37,4,2,3,3,0,1.1893462309144,1,1,0,0,0,0,0,1,0,0,1
"3734",3,5,1,3,3,3,3,1,3,5,3,1,7,3,0,NA,NA,NA,NA,2,1,3,0,6,0,1,1,78,5,4,1,6,0,0.692027803869837,1,0,0,0,0,0,1,0,1,0,2
"3735",5,4,1,1,1,3,3,1,5,2,3,3,1,5,4,1,1,1,1,4,2,2,1,2,1,12,0,44,21,2,2,3,0,1.17494724635864,1,1,0,0,0,0,0,1,1,1,5
"3736",4,4,1,3,3,3,2,1,3,1,3,5,1,3,3,1,1,NA,1,3,3,3,1,1,0,1,1,31,11,5,3,2,0,1.51268811426316,1,0,0,0,1,0,1,0,1,0,3
"3737",0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0.925465027897569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3738",2,4,1,3,3,3,1,3,5,5,3,5,7,5,0,NA,NA,NA,NA,3,2,2,0,1,0,1,1,63,4,1,2,5,0,0.712649853456311,1,0,0,0,0,0,0,0,1,0,1
"3739",7,5,1,2,2,1,2,1,3,2,4,3,4,3,2,1,NA,NA,1,3,1,2,1,3,1,12,0,70,7,2,1,6,0,0.664244475875688,1,0,1,1,1,0,1,1,0,1,2
"3740",0,4,3,3,3,2,1,1,2,5,5,5,1,2,3,1,1,NA,1,1,1,1,1,1,0,1,1,37,13,1,1,3,0,1.17494724635864,0,0,0,0,0,0,0,0,0,0,4
"3741",2,5,1,3,3,3,1,1,5,3,3,5,1,5,3,1,1,NA,1,2,2,3,1,6,0,1,1,26,16,5,2,2,0,1.84012069528948,1,0,0,0,0,0,0,0,1,0,4
"3742",8,5,1,2,2,3,2,2,3,2,3,3,7,3,0,NA,NA,NA,NA,3,1,3,1,1,0,1,1,69,4,5,1,6,0,0.664244475875688,1,0,1,0,1,1,1,1,1,1,1
"3743",2,4,3,1,3,2,1,3,5,5,3,5,1,5,3,1,1,NA,1,3,2,2,0,6,0,1,1,38,14,5,3,3,0,1.52577586541277,0,1,0,0,0,0,0,0,1,0,4
"3744",3,5,1,3,3,3,1,3,5,2,5,3,7,5,0,NA,NA,NA,NA,2,3,3,1,1,0,1,1,62,NA,1,2,5,0,0.67575718966282,1,0,0,0,0,0,0,1,0,1,NA
"3745",4,4,1,2,1,2,3,3,3,1,3,3,1,3,3,1,1,NA,1,3,4,4,1,1,0,3,0,48,15,1,3,4,0,0.866606754728622,1,0,0,0,0,0,1,0,1,1,4
"3746",1,2,1,3,3,3,1,1,NA,5,5,5,2,NA,1,1,NA,NA,NA,3,3,3,0,1,0,1,1,31,10,5,2,2,0,1.57595926149554,1,0,0,0,0,0,NA,0,0,0,3
"3747",3,5,3,3,1,3,2,2,5,2,5,5,1,5,4,1,1,1,1,4,1,4,1,7,0,1,1,50,6,5,2,4,0,0.866606754728622,0,0,0,0,1,1,0,1,0,0,2
"3748",6,5,1,2,1,3,1,2,3,2,3,3,5,3,2,1,NA,NA,1,1,1,2,0,6,0,1,1,44,13,5,2,3,0,1.25427806042712,1,0,0,0,0,1,1,1,1,1,4
"3749",0,2,3,3,3,3,3,3,5,5,5,5,3,5,1,NA,NA,NA,1,3,3,3,0,6,0,1,1,32,10,1,4,2,0,1.57595926149554,0,0,0,0,0,0,0,0,0,0,3
"3750",5,5,1,3,1,3,1,3,3,2,3,3,1,3,3,1,1,NA,1,2,1,2,1,3,1,1,1,25,11,5,1,2,0,1.27838736695239,1,0,0,0,0,0,1,1,1,1,3
"3751",0,2,3,3,3,3,3,3,5,5,5,5,7,5,0,NA,NA,NA,NA,3,3,NA,1,1,0,1,1,64,3,4,3,5,0,0.684038597502665,0,0,0,0,0,0,0,0,0,0,1
"3752",4,3,2,3,3,1,1,3,3,2,4,3,1,3,3,1,1,NA,1,3,3,4,0,2,1,12,0,57,4,5,2,5,0,0.721383381080962,0,0,0,1,0,0,1,1,0,1,1
"3753",2,2,1,3,2,3,1,3,5,3,5,5,5,5,1,NA,NA,NA,1,4,3,NA,1,1,0,1,1,56,NA,4,3,5,0,0.67575718966282,1,0,1,0,0,0,0,0,0,0,NA
"3754",9,5,1,1,2,1,2,2,3,2,5,3,4,3,0,NA,NA,NA,NA,2,1,2,1,6,0,1,1,60,13,4,1,5,0,0.684038597502665,1,1,1,1,1,1,1,1,0,1,4
"3755",3,4,1,3,3,2,2,3,5,5,3,5,1,5,2,1,NA,NA,1,3,2,2,0,7,0,1,1,64,5,2,3,5,0,0.712649853456311,1,0,0,0,1,0,0,0,1,0,2
"3756",10,5,1,1,2,1,2,2,3,2,3,3,1,3,2,1,NA,NA,1,1,1,1,0,3,1,1,1,57,22,5,1,5,0,0.712649853456311,1,1,1,1,1,1,1,1,1,1,5
"3757",7,5,1,2,2,2,3,2,3,2,3,3,1,3,3,1,1,NA,1,2,2,2,1,7,0,6,0,59,16,5,2,5,0,0.684038597502665,1,0,1,0,0,1,1,1,1,1,4
"3758",0,2,3,3,1,3,3,3,5,5,5,5,7,5,0,NA,NA,NA,NA,3,2,3,1,1,0,1,1,68,NA,2,2,6,0,0.664244475875688,0,0,0,0,0,0,0,0,0,0,NA
"3759",3,4,1,3,3,3,1,1,3,5,5,3,3,3,1,1,NA,NA,NA,2,1,3,1,5,0,1,1,55,14,5,2,5,0,0.684038597502665,1,0,0,0,0,0,1,0,0,1,4
"3760",4,1,3,NA,1,1,3,1,3,NA,3,3,NA,3,0,NA,NA,NA,NA,2,2,NA,0,1,0,1,1,69,NA,NA,2,6,0,0.700508608170592,0,NA,0,1,0,0,1,NA,1,1,NA
"3761",0,2,3,3,1,2,1,1,5,5,5,5,7,5,0,NA,NA,NA,NA,4,4,4,1,NA,NA,3,0,73,4,3,3,6,0,0.808025127761348,0,0,0,0,0,0,0,0,0,0,1
"3762",3,5,3,3,3,1,1,3,3,2,5,5,1,3,4,1,1,1,1,2,3,3,1,2,1,1,1,42,21,5,3,3,0,1.1893462309144,0,0,0,1,0,0,1,1,0,0,5
"3763",6,5,1,3,NA,1,2,1,3,2,4,3,2,3,0,NA,NA,NA,NA,2,2,4,0,6,0,1,1,73,6,4,2,6,0,0.692027803869837,1,0,NA,1,1,0,1,1,0,1,2
"3764",7,5,1,1,1,2,2,1,3,2,3,3,7,3,0,NA,NA,NA,NA,NA,1,2,1,3,1,1,1,85,10,5,1,6,0,0.664244475875688,1,1,0,0,1,0,1,1,1,1,3
"3765",5,5,1,2,2,2,1,3,NA,2,3,3,1,NA,4,1,1,1,1,4,4,4,1,2,1,1,1,50,11,5,2,4,0,0.846982739910863,1,0,1,0,0,0,NA,1,1,1,3
"3766",2,3,3,3,3,3,3,3,5,2,3,5,1,5,4,1,1,1,1,3,3,3,1,2,1,8,0,32,12,5,3,2,0,1.47843380709677,0,0,0,0,0,0,0,1,1,0,3
"3767",7,5,1,2,1,1,2,3,3,2,3,3,1,3,3,1,1,NA,1,2,3,2,1,3,1,1,1,54,NA,5,2,4,0,0.846982739910863,1,0,0,1,1,0,1,1,1,1,NA
"3768",0,5,3,3,1,3,1,1,1,5,5,1,1,1,3,1,NA,1,1,3,2,3,1,5,0,1,1,46,14,5,3,4,0,0.846982739910863,0,0,0,0,0,0,0,0,0,0,4
"3769",1,5,1,3,3,3,1,1,5,5,5,5,1,5,3,1,1,NA,1,2,1,3,1,7,0,1,1,42,10,5,3,3,0,1.16241389057484,1,0,0,0,0,0,0,0,0,0,3
"3770",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0.978467011428513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3771",4,4,1,3,1,3,3,1,3,2,5,3,3,3,1,1,NA,NA,NA,3,3,4,0,6,0,1,1,49,17,5,2,4,0,0.904169843814734,1,0,0,0,0,0,1,1,0,1,4
"3772",9,5,1,1,2,1,1,2,3,2,3,3,2,3,2,1,NA,NA,1,1,1,NA,0,1,0,1,1,65,11,5,1,6,0,0.684645829313056,1,1,1,1,0,1,1,1,1,1,3
"3773",4,5,1,3,3,2,2,2,3,5,5,5,2,3,3,1,1,NA,1,2,1,1,0,6,0,3,0,72,3,5,1,6,0,0.684645829313056,1,0,0,0,1,1,1,0,0,0,1
"3774",0,4,3,3,1,2,1,3,5,5,5,5,2,5,1,1,NA,NA,NA,4,2,3,0,1,0,1,1,61,19,5,2,5,0,0.713688265747379,0,0,0,0,0,0,0,0,0,0,5
"3775",1,3,2,2,2,2,3,1,1,3,2,2,3,1,1,NA,1,NA,NA,2,NA,NA,0,1,0,2,0,NA,1,4,3,NA,NA,0.941490551857283,0,0,1,0,0,0,0,0,0,0,1
"3776",3,5,3,3,2,3,1,3,5,2,5,3,1,5,3,1,1,NA,1,2,3,2,0,4,0,12,0,34,11,5,2,2,0,1.55914824450196,0,0,1,0,0,0,0,1,0,1,3
"3777",1,4,1,3,1,2,1,1,5,1,5,1,2,5,1,1,NA,NA,NA,1,1,2,0,6,0,1,1,43,21,5,1,3,0,4.49267371145696,1,0,0,0,0,0,0,0,0,0,5
"3778",0,3,NA,NA,NA,NA,NA,NA,4,5,5,5,2,4,2,1,NA,NA,1,3,3,4,1,1,0,NA,NA,80,4,2,3,6,0,0.649202885943377,NA,NA,NA,NA,NA,NA,0,0,0,0,1
"3779",6,5,1,3,1,3,1,2,3,2,3,3,4,3,2,1,NA,NA,1,1,1,4,1,7,0,1,1,45,6,5,1,4,0,1.04294500459363,1,0,0,0,0,1,1,1,1,1,2
"3780",9,5,1,1,2,3,2,2,3,2,3,3,1,3,2,1,NA,NA,1,4,4,2,1,2,1,1,1,44,22,5,2,3,0,1.16241389057484,1,1,1,0,1,1,1,1,1,1,5
"3781",8,5,1,1,3,1,2,2,3,2,3,5,7,3,0,NA,NA,NA,NA,3,1,2,1,7,0,1,1,89,NA,5,2,6,0,0.65715887065437,1,1,0,1,1,1,1,1,1,0,NA
"3782",9,3,1,1,2,1,1,2,3,2,3,3,2,3,3,1,1,NA,1,2,2,2,1,1,0,1,1,68,6,5,2,6,0,0.649202885943377,1,1,1,1,0,1,1,1,1,1,2
"3783",0,5,3,3,3,3,1,3,5,5,5,5,1,5,2,1,1,NA,NA,2,1,2,1,5,0,3,0,37,13,4,2,3,0,1.17665927879092,0,0,0,0,0,0,0,0,0,0,4
"3784",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0.926813536222186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3785",4,4,3,2,3,NA,1,2,3,5,3,3,4,3,1,1,NA,NA,NA,2,2,NA,1,1,0,10,0,60,2,5,2,5,0,0.676741845125978,0,0,0,NA,0,1,1,0,1,1,1
"3786",3,2,3,1,2,3,1,1,2,2,5,5,7,2,0,NA,NA,NA,NA,2,1,2,1,1,0,12,0,65,13,5,2,6,0,0.649202885943377,0,1,1,0,0,0,0,1,0,0,4
"3787",2,4,2,3,3,3,1,2,NA,2,5,5,4,NA,0,NA,NA,NA,NA,2,2,4,0,1,0,1,1,68,11,4,1,6,0,0.684645829313056,0,0,0,0,0,1,NA,1,0,0,3
"3788",0,5,NA,NA,NA,NA,3,NA,4,5,5,5,1,4,1,NA,1,NA,NA,1,NA,1,0,3,1,NA,NA,52,22,2,1,4,0,0.983879779489628,NA,NA,NA,NA,0,NA,0,0,0,0,5
"3789",5,5,1,NA,2,3,2,NA,3,5,4,3,1,3,3,1,1,NA,1,4,1,2,1,3,1,1,1,57,10,3,1,5,0,0.736402150446394,1,NA,1,0,1,NA,1,0,0,1,3
"3790",2,5,1,1,1,3,1,3,5,5,5,5,1,5,3,1,1,NA,1,4,2,3,1,1,0,1,1,30,3,4,3,2,0,1.37624866427743,1,1,0,0,0,0,0,0,0,0,1
"3791",6,2,1,3,2,2,2,1,3,2,3,1,1,3,3,1,1,NA,1,4,3,3,1,2,1,1,1,60,16,4,1,5,0,0.736402150446394,1,0,1,0,1,0,1,1,1,0,4
"3792",3,5,1,2,1,2,1,1,3,1,4,3,1,3,1,1,NA,NA,NA,2,1,2,0,6,0,1,1,46,20,1,2,4,0,0.971968302931028,1,0,0,0,0,0,1,0,0,1,5
"3793",1,5,1,3,3,3,3,3,5,5,5,5,1,5,4,1,1,1,1,3,2,3,1,2,1,1,1,44,20,3,2,3,0,1.28039137742847,1,0,0,0,0,0,0,0,0,0,5
"3794",7,5,1,1,2,3,1,1,3,2,3,3,1,3,3,1,1,NA,1,3,3,1,0,2,1,1,1,40,17,3,1,3,0,1.14114634009413,1,1,1,0,0,0,1,1,1,1,4
"3795",5,5,1,1,3,3,2,1,3,1,3,5,1,3,3,1,1,NA,1,3,2,2,0,6,0,1,1,27,18,4,2,2,0,1.69659986061928,1,1,0,0,1,0,1,0,1,0,5
"3796",1,5,1,3,3,2,3,3,1,5,5,5,1,1,4,1,1,1,1,4,3,3,1,6,0,1,1,31,12,3,2,2,0,1.60876978818421,1,0,0,0,0,0,0,0,0,0,3
"3797",4,NA,1,1,1,1,1,1,5,2,5,5,7,5,0,NA,NA,NA,NA,4,4,3,0,1,0,1,1,67,NA,1,4,6,0,0.917370629972609,1,1,0,1,0,0,0,1,0,0,NA
"3798",0,5,3,3,3,3,3,3,5,5,5,5,7,5,0,NA,NA,NA,NA,2,2,NA,0,1,0,1,1,51,1,1,1,4,0,0.983879779489628,0,0,0,0,0,0,0,0,0,0,1
"3799",4,5,1,3,3,2,2,3,3,3,4,3,4,3,0,NA,NA,NA,NA,2,2,1,1,7,0,12,0,48,19,5,2,4,0,0.788441700178237,1,0,0,0,1,0,1,0,0,1,5
"3800",2,5,3,1,1,2,1,3,5,5,3,5,1,5,3,1,1,NA,1,2,1,2,0,6,0,3,0,48,16,5,2,4,0,0.983879779489628,0,1,0,0,0,0,0,0,1,0,4
"3801",4,5,2,1,3,1,1,1,2,2,3,1,7,2,0,NA,NA,NA,NA,2,1,2,1,7,0,1,1,59,NA,4,1,5,0,0.736402150446394,0,1,0,1,0,0,0,1,1,0,NA
"3802",2,2,3,3,3,2,2,3,5,2,5,5,1,5,4,1,1,1,1,2,2,2,1,5,0,1,1,36,10,4,2,3,0,1.08207114621023,0,0,0,0,1,0,0,1,0,0,3
"3803",9,5,1,1,3,1,2,2,3,2,3,3,3,3,1,NA,NA,NA,1,2,2,2,0,7,0,1,1,64,6,5,2,5,0,0.944707772374516,1,1,0,1,1,1,1,1,1,1,2
"3804",4,5,3,3,1,2,1,3,3,2,3,3,1,3,2,1,NA,NA,1,2,1,2,0,3,1,12,0,54,11,4,2,4,0,0.971968302931028,0,0,0,0,0,0,1,1,1,1,3
"3805",0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1.00851969780263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3806",6,4,1,1,1,3,3,1,3,2,3,3,1,3,4,1,1,1,1,2,2,2,1,3,1,1,1,37,22,5,2,3,0,1.28039137742847,1,1,0,0,0,0,1,1,1,1,5
"3807",9,5,1,1,2,1,2,2,3,NA,3,3,2,3,3,1,1,NA,1,3,3,4,1,5,0,3,0,74,6,5,1,6,0,0.706435407722886,1,1,1,1,1,1,1,NA,1,1,2
"3808",4,5,3,3,3,3,3,3,3,2,3,3,6,3,1,1,NA,NA,NA,2,1,NA,1,7,0,12,0,55,10,4,2,5,0,0.727486796014276,0,0,0,0,0,0,1,1,1,1,3
"3809",3,5,1,2,2,1,1,3,2,1,5,1,2,2,2,1,NA,NA,1,3,3,4,0,6,0,3,0,67,4,4,3,6,0,2.73033883271084,1,0,1,1,0,0,0,0,0,0,1
"3810",6,5,1,1,1,3,1,2,3,1,3,3,1,3,4,1,1,1,1,2,2,2,1,3,1,1,1,34,20,4,2,2,0,1.37624866427743,1,1,0,0,0,1,1,0,1,1,5
"3811",2,5,3,1,1,2,3,3,3,5,5,5,7,3,0,NA,NA,NA,NA,3,2,3,0,1,0,12,0,45,21,5,3,4,0,0.971968302931028,0,1,0,0,0,0,1,0,0,0,5
"3812",5,5,1,2,1,2,1,1,3,2,3,3,1,3,3,1,1,NA,1,4,2,3,0,3,1,1,1,54,14,5,1,4,0,0.983879779489628,1,0,0,0,0,0,1,1,1,1,4
"3813",9,4,1,1,2,1,1,2,3,2,3,3,1,3,3,1,1,NA,1,2,2,2,0,5,0,1,1,65,12,4,1,6,0,0.745002935212962,1,1,1,1,0,1,1,1,1,1,3
"3814",1,2,NA,3,3,2,NA,NA,5,5,3,5,4,5,0,NA,NA,NA,NA,4,3,4,1,1,0,1,1,46,9,3,3,4,0,0.921651166620607,NA,0,0,0,NA,NA,0,0,1,0,2
"3815",4,5,1,1,1,2,1,3,3,5,1,3,1,3,3,1,1,NA,1,2,2,2,0,3,1,1,1,32,15,5,2,2,0,1.7173917006496,1,1,0,0,0,0,1,0,0,1,4
"3816",6,5,1,1,2,3,1,1,5,2,3,3,1,5,4,1,1,1,1,4,4,4,1,3,1,12,0,37,22,5,3,3,0,1.08207114621023,1,1,1,0,0,0,0,1,1,1,5
"3817",10,5,1,1,2,1,2,2,3,2,3,3,1,3,4,1,1,1,1,1,2,1,0,3,1,1,1,47,22,5,1,4,0,1.19684786761056,1,1,1,1,1,1,1,1,1,1,5
"3818",3,5,3,2,1,2,2,3,2,2,5,3,1,2,2,1,NA,NA,1,1,1,NA,0,5,0,12,0,49,16,5,2,4,0,0.960413032531746,0,0,0,0,1,0,0,1,0,1,4
"3819",0,1,3,3,3,3,3,3,5,5,5,5,1,5,4,1,1,1,1,3,4,4,0,6,0,1,1,54,NA,3,3,4,0,1.16830156892469,0,0,0,0,0,0,0,0,0,0,NA
"3820",2,4,1,3,3,2,1,1,5,5,3,5,1,5,2,1,NA,NA,1,4,4,4,0,4,0,1,1,23,2,5,3,1,1,1.51900900157044,1,0,0,0,0,0,0,0,1,0,1
"3821",10,5,1,1,2,1,2,2,3,2,3,3,1,3,3,1,1,NA,1,2,2,2,1,5,0,1,1,51,18,4,2,4,0,0.899668648876678,1,1,1,1,1,1,1,1,1,1,5
"3822",4,5,1,1,1,2,3,3,5,2,3,5,1,5,3,1,1,NA,1,3,2,4,1,3,1,12,0,52,16,4,2,4,0,0.899668648876678,1,1,0,0,0,0,0,1,1,0,4
"3823",2,4,3,3,1,2,2,3,NA,2,5,5,4,NA,3,1,1,NA,1,3,1,2,1,1,0,10,0,48,7,5,3,4,0,0.910694092802458,0,0,0,0,1,0,NA,1,0,0,2
"3824",1,5,3,1,1,2,1,3,5,5,5,5,1,5,3,1,1,NA,1,1,1,2,0,6,0,1,1,50,4,2,2,4,0,1.16830156892469,0,1,0,0,0,0,0,0,0,0,1
